Shared_Markers,k0,k1,k2,Share_allele,Value,True_positive,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel,ValueLog10,label,k1_scaled,k2_scaled,ValueLog10_scaled
10,5,4,6,16,2.03303,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20160152,B,20150163,M,0.30814378726486,0.0,0.3076923076923077,0.5,0.027266876327475438
12,3,2,10,22,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20110856,D,20110836,M,0.47712125471966244,0.0,0.15384615384615385,0.8333333333333333,0.042219271597608896
11,4,3,8,19,1.72389,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20111376,M,20110181,D,0.2365095503998683,0.0,0.23076923076923078,0.6666666666666666,0.02092814110666135
11,4,5,6,17,1.7699,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20200085,M,20140246,P,0.24794872925725459,0.0,0.38461538461538464,0.5,0.021940365555386407
13,2,6,7,20,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20111301,M,20110087,M,0.3010299956639812,0.0,0.46153846153846156,0.5833333333333333,0.026637394625045812
14,1,8,6,20,5.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20140032,M,20120544,D,0.6989700043360189,0.0,0.6153846153846154,0.5,0.06185011495449549
14,1,9,5,19,3.80917,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20180135,M,20110515,M,0.5808303552848404,0.0,0.6923076923076923,0.41666666666666663,0.05139623162735569
11,4,5,6,17,3.24783,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20160295,U,20111484,S,0.5115932890438545,0.0,0.38461538461538464,0.5,0.045269616065097114
11,4,4,7,18,5.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20170003,S,20120496,F,0.6989700043360189,0.0,0.3076923076923077,0.5833333333333333,0.06185011495449549
14,1,8,6,20,2.59403,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20120055,U,20100653,F,0.4139749943999955,0.0,0.6153846153846154,0.5,0.03663161628266016
11,4,4,7,18,5.02635,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20140015,U,20110473,D,0.7012527265518866,0.0,0.3076923076923077,0.5833333333333333,0.06205210735843952
12,3,8,4,16,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20101203,D,20120290,F,0.0,0.0,0.6153846153846154,0.3333333333333333,0.0
11,4,3,8,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20110913,D,20200063,S,0.3010299956639812,0.0,0.23076923076923078,0.6666666666666666,0.026637394625045812
11,4,6,5,16,20.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20130461,U,20170328,D,1.3010299956639813,0.0,0.46153846153846156,0.41666666666666663,0.11512490420458711
10,5,5,5,15,4.20776,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20180082,M,20120404,F,0.6240509607920403,0.0,0.38461538461538464,0.41666666666666663,0.05522071537120761
10,5,1,9,19,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20100232,D,20180107,M,0.0,0.0,0.07692307692307693,0.75,0.0
11,4,4,7,18,23.5186,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20110965,M,20101093,F,1.3714114657726815,0.0,0.3076923076923077,0.5833333333333333,0.12135278521505292
11,4,4,7,18,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20120428,S,20110906,D,0.7781512503836436,0.0,0.3076923076923077,0.5833333333333333,0.0688566662226547
13,2,5,8,21,1.49536,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20210193,D,20100041,M,0.1747457593442193,0.0,0.38461538461538464,0.6666666666666666,0.015462817053955823
13,2,7,6,19,4.63432,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20130478,U,20111374,M,0.6659860185424354,0.0,0.5384615384615385,0.5,0.05893144419561432
11,4,5,6,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20120294,M,20140406,M,0.3010299956639812,0.0,0.38461538461538464,0.5,0.026637394625045812
10,5,3,7,17,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20150084,F,20120608,M,0.6020599913279624,0.0,0.23076923076923078,0.5833333333333333,0.053274789250091624
11,4,3,8,19,2.73226,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20130554,S,20110032,F,0.43652202414294766,0.0,0.23076923076923078,0.6666666666666666,0.03862674679302984
12,3,6,6,18,1.51709,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20210291,M,20101340,U,0.18101134568057528,0.0,0.46153846153846156,0.5,0.016017243184915566
12,3,5,7,19,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20100976,D,20140116,F,0.6020599913279624,0.0,0.38461538461538464,0.5833333333333333,0.053274789250091624
13,2,6,7,20,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20120234,D,20111074,M,0.0,0.0,0.46153846153846156,0.5833333333333333,0.0
12,3,4,8,20,2.73925,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20180097,M,20111250,M,0.43763167032106354,0.0,0.3076923076923077,0.6666666666666666,0.038724936619845766
12,3,7,5,17,10.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20180219,P,20150311,U,1.0,0.0,0.5384615384615385,0.41666666666666663,0.0884875095795413
14,1,6,8,22,70.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20140375,M,20160505,M,1.845098040014257,0.0,0.46153846153846156,0.6666666666666666,0.16326813049095443
11,4,7,4,15,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20150011,M,20130048,F,0.6020599913279624,0.0,0.5384615384615385,0.3333333333333333,0.053274789250091624
12,3,7,5,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20120326,D,20150384,D,0.3010299956639812,0.0,0.5384615384615385,0.41666666666666663,0.026637394625045812
13,2,7,6,19,71.692,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20200056,M,20111324,F,1.8554706961183296,0.0,0.5384615384615385,0.5,0.16418598099732884
11,4,6,5,16,1.31461,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20210282,U,20160467,M,0.11879693155632294,0.0,0.46153846153846156,0.41666666666666663,0.010512044619110239
14,1,9,5,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20110248,M,20100943,U,0.3010299956639812,0.0,0.6923076923076923,0.41666666666666663,0.026637394625045812
12,3,3,9,21,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20170182,F,20120276,S,0.3010299956639812,0.0,0.23076923076923078,0.75,0.026637394625045812
13,2,5,8,21,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20180088,U,20170271,D,0.0,0.0,0.38461538461538464,0.6666666666666666,0.0
13,2,8,5,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20150365,U,20111320,S,0.3010299956639812,0.0,0.6153846153846154,0.41666666666666663,0.026637394625045812
11,4,2,9,20,37.5524,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20120090,D,20120021,M,1.5746376982895502,0.0,0.15384615384615385,0.75,0.13933576841170345
14,1,7,7,21,185.597,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,100-999,20200163,F,20130297,M,2.2685709519799575,0.0,0.5384615384615385,0.5833333333333333,0.20074019384519562
14,1,7,7,21,7.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20160030,S,2160513,U,0.8450980400142568,0.0,0.5384615384615385,0.5833333333333333,0.07478062091141312
13,2,7,6,19,100.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,100-999,20190101,M,20150254,U,2.0,0.0,0.5384615384615385,0.5,0.1769750191590826
12,3,4,8,20,7.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20160395,D,20210238,F,0.8450980400142568,0.0,0.3076923076923077,0.6666666666666666,0.07478062091141312
14,1,8,6,20,2.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-30,30:720,0-99,20180066,S,20120079,M,0.3010299956639812,0.0,0.6153846153846154,0.5,0.026637394625045812
13,2,7,6,19,8.81757,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20210115,S,20100662,M,0.9453489160847002,0.0,0.5384615384615385,0.5,0.08365157126805389
12,3,5,7,19,8.45365,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20150143,T,20130256,D,0.9270442631032134,0.0,0.38461538461538464,0.5833333333333333,0.0820318381120044
15,0,11,4,19,20.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-375,375:375,0-99,20170162,T,20110464,F,1.3010299956639813,0.0,0.8461538461538463,0.3333333333333333,0.11512490420458711
13,2,8,5,18,2.52522,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20170477,P,20140032,M,0.40229922032553694,0.0,0.6153846153846154,0.41666666666666663,0.035598456112397946
15,0,10,5,20,20000.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-1,1:749,10000-99999,20120508,D,20190070,M,4.301029995663981,0.0,0.7692307692307693,0.41666666666666663,0.380587432943211
14,1,8,6,20,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20120399,M,20210262,S,0.0,0.0,0.6153846153846154,0.5,0.0
13,2,6,7,20,50.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20130520,U,20130490,U,1.6989700043360187,0.0,0.46153846153846156,0.5833333333333333,0.15033762453403676
12,3,4,8,20,1.3758,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20210042,M,20200114,U,0.13855530511358247,0.0,0.3076923076923077,0.6666666666666666,0.012260413888534395
12,3,5,7,19,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20160457,S,20150188,U,0.7781512503836436,0.0,0.38461538461538464,0.5833333333333333,0.0688566662226547
12,3,7,5,17,1.82099,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20190140,M,20130278,F,0.26030756086535184,0.0,0.5384615384615385,0.41666666666666663,0.02303396778569985
15,0,6,9,24,4672.81,False,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-1,1:749,1000-9999,20210206,D,20130489,P,3.669578122640166,0.0,0.46153846153846156,0.75,0.32471182927999687
12,3,6,6,18,1.29198,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20190109,U,20100319,M,0.1112557907822332,0.0,0.46153846153846156,0.5,0.009844747852622302
13,2,7,6,19,2.96119,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20170185,D,20120093,D,0.47146627409117464,0.0,0.5384615384615385,0.5,0.04171887644507346
12,3,6,6,18,20.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20111358,F,20210019,M,1.3010299956639813,0.5,0.46153846153846156,0.5,0.11512490420458711
13,2,8,5,18,6.5612,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20150195,P,20130530,F,0.8169832762228598,0.0,0.6153846153846154,0.41666666666666663,0.07229281548109534
11,4,3,8,19,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20200221,D,20111165,M,0.6020599913279624,0.0,0.23076923076923078,0.6666666666666666,0.053274789250091624
12,3,7,5,17,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20140083,M,20190225,M,0.3010299956639812,0.0,0.5384615384615385,0.41666666666666663,0.026637394625045812
13,2,6,7,20,1.99535,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20100700,T,20050057,M,0.3000190853544076,0.0,0.46153846153846156,0.5833333333333333,0.02654794168934336
12,3,6,6,18,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,0-99,20110211,M,20160441,U,0.0,0.0,0.46153846153846156,0.5,0.0
13,2,7,6,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20120166,M,20100938,U,0.3010299956639812,0.0,0.5384615384615385,0.5,0.026637394625045812
13,2,7,6,19,2.59792,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20130514,M,20111404,M,0.41462577333689704,0.0,0.5384615384615385,0.5,0.0366892020900734
13,2,8,5,18,70.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20120401,F,20160446,D,1.845098040014257,0.0,0.6153846153846154,0.41666666666666663,0.16326813049095443
14,1,7,7,21,40.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-375,375:375,0-99,20150062,P,20120677,U,1.6020599913279623,0.0,0.5384615384615385,0.5833333333333333,0.1417622988296329
12,3,3,9,21,1.77827,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20140191,M,20110342,T,0.2499977018578923,0.0,0.23076923076923078,0.75,0.022121674038013555
14,1,8,6,20,1.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-175,175:575,0-99,20160496,P,20120608,U,0.0,0.0,0.6153846153846154,0.5,0.0
11,4,5,6,17,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20210282,U,20160119,P,0.0,0.0,0.38461538461538464,0.5,0.0
13,2,5,8,21,20.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-175,175:575,0-99,20140149,U,20100587,M,1.3010299956639813,0.0,0.38461538461538464,0.6666666666666666,0.11512490420458711
11,4,5,6,17,1.10114,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20160323,U,20100320,F,0.04184253910085199,0.0,0.38461538461538464,0.5,0.0037025420795189718
12,3,5,7,19,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20120633,M,20170174,F,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
15,0,8,7,22,2000.0,True,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-97,97:653,1000-9999,20190029,P,20190029,E,3.3010299956639813,0.5,0.6153846153846154,0.5833333333333333,0.2920999233636697
14,1,9,5,19,1.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-375,375:375,0-99,20130171,D,20170430,D,0.0,0.0,0.6923076923076923,0.41666666666666663,0.0
12,3,6,6,18,1.78484,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20170139,F,20101009,M,0.2515992903464982,0.0,0.46153846153846156,0.5,0.02226339461474155
11,4,6,5,16,2.9981,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20190158,M,20110519,M,0.4768461144108262,0.0,0.46153846153846156,0.41666666666666663,0.04219492511689503
11,4,5,6,17,2.67427,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20210167,F,20180081,P,0.42720525243626084,0.0,0.38461538461538464,0.5,0.03780232886738399
14,1,6,8,22,4.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-3,3:747,0-99,20100525,M,20190124,P,0.6020599913279624,0.0,0.46153846153846156,0.6666666666666666,0.053274789250091624
11,4,4,7,18,1.07323,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20190232,M,20100166,M,0.030692804003962,0.0,0.3076923076923077,0.5833333333333333,0.002715929788323571
12,3,8,4,16,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20160439,M,20100473,S,0.47712125471966244,0.0,0.6153846153846154,0.3333333333333333,0.042219271597608896
12,3,2,10,22,50.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20200041,P,20111409,M,1.6989700043360187,0.0,0.15384615384615385,0.8333333333333333,0.15033762453403676
12,3,3,9,21,5.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,0-99,20110442,S,20100623,U,0.6989700043360189,0.0,0.23076923076923078,0.75,0.06185011495449549
11,4,7,4,15,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20170143,U,20130483,U,0.6020599913279624,0.0,0.5384615384615385,0.3333333333333333,0.053274789250091624
9,6,2,7,16,4.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20160294,M,20120290,F,0.6020599913279624,0.0,0.15384615384615385,0.5833333333333333,0.053274789250091624
12,3,9,3,15,3.16841,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-7,7:743,0-99,20180047,F,20111310,U,0.5008413753216023,0.0,0.6923076923076923,0.25,0.044318205996600926
11,4,6,5,16,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20130138,U,20140168,U,0.47712125471966244,0.0,0.46153846153846156,0.41666666666666663,0.042219271597608896
15,0,7,8,23,9683090.0,True,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-7,7:743,1000000+,20190292,F,20190292,U,6.986013968445405,1.0,0.5384615384615385,0.6666666666666666,0.618174977955622
12,3,6,6,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20120348,S,20150132,M,0.3010299956639812,0.0,0.46153846153846156,0.5,0.026637394625045812
11,4,7,4,15,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20130071,M,20101007,U,0.47712125471966244,0.0,0.5384615384615385,0.3333333333333333,0.042219271597608896
12,3,7,5,17,1.58061,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20110889,M,20110618,F,0.19882472525035308,0.0,0.5384615384615385,0.41666666666666663,0.017593504780240285
13,2,6,7,20,11.7376,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-97,97:653,0-99,20111355,D,20100995,F,1.0695793053178895,0.0,0.46153846153846156,0.5833333333333333,0.09464440902539586
12,3,2,10,22,4.33751,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20170043,U,20150274,M,0.6372404890530656,0.0,0.15384615384615385,0.8333333333333333,0.056387823879554724
14,1,6,8,22,400.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-375,375:375,100-999,20170322,M,20111454,M,2.6020599913279625,0.0,0.46153846153846156,0.6666666666666666,0.23024980840917422
12,3,6,6,18,9.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,0-99,20110447,F,20110664,M,0.9542425094393249,0.0,0.46153846153846156,0.5,0.08443854319521779
9,6,4,5,14,1.08586,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20170159,U,20111591,D,0.035773835246519586,0.0,0.3076923076923077,0.41666666666666663,0.003165537589073334
12,3,6,6,18,5.71599,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-375,375:375,0-99,20130011,U,20120688,T,0.7570914603308608,0.0,0.46153846153846156,0.5,0.06699313784861596
11,4,4,7,18,2.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-60,60:690,0-99,20100929,M,20130511,U,0.3010299956639812,0.0,0.3076923076923077,0.5833333333333333,0.026637394625045812
14,1,7,7,21,48.0142,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20150328,S,20110533,D,1.6813696971594108,0.0,0.5384615384615385,0.5833333333333333,0.1487802171841438
13,2,8,5,18,2.17536,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20101335,D,20101069,M,0.33753113856694683,0.0,0.6153846153846154,0.41666666666666663,0.02986728985733619
14,1,10,4,18,1.56103,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-60,60:690,0-99,20130359,F,20111355,D,0.19341124944887597,0.0,0.7692307692307693,0.3333333333333333,0.017114479788398463
12,3,3,9,21,6.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20190124,P,20100290,F,0.7781512503836436,0.0,0.23076923076923078,0.75,0.0688566662226547
10,5,4,6,16,1.37021,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-30,30:720,0-99,20140366,M,20100168,D,0.13678713274180218,0.0,0.3076923076923077,0.5,0.012103952718848208
11,4,3,8,19,32.2692,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-3,3:747,0-99,20120605,M,20100489,F,1.5087881987509084,0.0,0.23076923076923078,0.6666666666666666,0.13350891019046987
12,3,5,7,19,4.45162,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-15,15:735,0-99,20110037,F,20100462,M,0.6485180849199338,0.0,0.38461538461538464,0.5833333333333333,0.057385750251858415
12,3,4,8,20,9.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-97,97:653,0-99,20140325,M,20120643,U,0.9542425094393249,0.0,0.3076923076923077,0.6666666666666666,0.08443854319521779
12,3,5,7,19,3.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-15,15:735,0-99,20150020,M,20170119,M,0.47712125471966244,0.0,0.38461538461538464,0.5833333333333333,0.042219271597608896
12,3,6,6,18,3.12818,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-1,1:749,0-99,20190063,M,20140089,M,0.4952917350392188,0.0,0.46153846153846156,0.5,0.0438271321489505
11,4,8,3,14,13.3824,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20200146,M,20101238,M,1.126534006801559,0.0,0.6153846153846154,0.25,0.09968418871853199
13,2,6,7,20,1.20759,False,15,BlindSearch,Real,Hermandad,15_BlindSearch_Real_Hermandad_allele,risib-175,175:575,0-99,20200131,M,20110222,D,0.08191950799233134,0.0,0.46153846153846156,0.5833333333333333,0.007248853248222729
13,2,5,8,21,200.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-7,7:743,100-999,20170339,P,20150320,M,2.3010299956639813,0.0,0.38461538461538464,0.6666666666666666,0.20361241378412842
14,1,9,5,19,1000.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-30,30:720,1000-9999,20110941,S,20130397,M,3.0,0.0,0.6923076923076923,0.41666666666666663,0.26546252873862386
12,3,5,7,19,1.0,False,15,ScreenMatch,Real,Hermandad,15_ScreenMatch_Real_Hermandad_allele,Process_RISIB-1,1:749,0-99,20130179,M,20100418,U,0.0,0.0,0.38461538461538464,0.5833333333333333,0.0
14,1,9,5,19,1.0,False,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-3,3:747,0-99,20140311,P,20050115,D,0.0,0.0,0.6923076923076923,0.41666666666666663,0.0
