Shared_Markers,k0,k1,k2,Share_allele,Value,True_positive,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel,ValueLog10
14,1,10,4,18,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20111349,F,20100377,D,0.0
14,1,3,11,25,800.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20100849,M,20210297,M,2.9030899869919438
14,1,7,7,21,6.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20100849,M,20100418,U,0.7781512503836436
15,0,5,10,25,800.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20100497,M,20190301,M,2.9030899869919438
14,1,6,8,22,60.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20100497,M,20200039,M,1.7781512503836436
14,1,5,9,23,40.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20100497,M,20111398,U,1.6020599913279623
15,0,11,4,19,700.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20200180,M,20160105,S,2.845098040014257
14,1,7,7,21,10.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20200180,M,20130100,S,1.0
14,1,8,6,20,8.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20200180,M,20110159,D,0.9030899869919435
14,1,9,5,19,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20200180,M,20190307,F,0.3010299956639812
15,0,11,4,19,700.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20100369,F,20110616,F,2.845098040014257
14,1,6,8,22,60.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20100369,F,20170308,M,1.7781512503836436
14,1,9,5,19,10.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20100369,F,20130372,M,1.0
15,0,11,4,19,300.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20160105,S,20130067,F,2.4771212547196626
14,1,8,6,20,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160105,S,20110618,F,0.3010299956639812
14,1,8,6,20,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160105,S,20140301,U,0.0
14,1,11,3,17,700.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20140433,M,20101817,S,2.845098040014257
14,1,7,7,21,300.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20140433,M,20130126,M,2.4771212547196626
14,1,8,6,20,20.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20101817,S,20210072,M,1.3010299956639813
15,0,8,7,22,500.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20120604,D,20130510,F,2.6989700043360187
15,0,13,2,17,8.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120604,D,20150177,M,0.9030899869919435
14,1,9,5,19,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120604,D,20100455,F,0.3010299956639812
14,1,8,6,20,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120604,D,20190277,M,0.3010299956639812
14,1,9,5,19,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120604,D,20190107,P,0.3010299956639812
14,1,10,4,18,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120604,D,20170091,S,0.0
14,1,6,8,22,20.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20100648,M,20130368,U,1.3010299956639813
15,0,8,7,22,700.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20120175,F,20111216,M,2.845098040014257
14,1,7,7,21,20.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120175,F,20100272,D,1.3010299956639813
14,1,8,6,20,10.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120175,F,20100379,M,1.0
14,1,6,8,22,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120175,F,20101478,F,0.3010299956639812
14,1,4,10,24,700.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20111541,D,20190084,P,2.845098040014257
14,1,8,6,20,10.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20111541,D,20100808,S,1.0
14,1,7,7,21,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20111216,M,20170281,M,0.3010299956639812
14,1,9,5,19,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20101192,U,20130485,M,0.3010299956639812
14,1,6,8,22,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20101192,U,20111287,U,0.3010299956639812
15,0,10,5,20,700.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20111287,U,20190205,S,2.845098040014257
14,1,5,9,23,5.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20111287,U,20130521,D,0.6989700043360189
13,2,7,6,19,4.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20111287,U,20110037,F,0.6020599913279624
14,1,7,7,21,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20111287,U,20111362,M,0.3010299956639812
14,1,7,7,21,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20111287,U,20130039,M,0.0
14,1,8,6,20,4.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20190205,S,20101286,M,0.6020599913279624
15,0,11,4,19,700.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20140338,P,20120504,M,2.845098040014257
14,1,7,7,21,5.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20140338,P,20140446,M,0.6989700043360189
14,1,10,4,18,10.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120504,M,20130310,U,1.0
14,1,8,6,20,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120504,M,20120320,U,0.0
14,1,8,6,20,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120504,M,20101013,D,0.0
14,1,8,6,20,10.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20150177,M,20180009,F,1.0
14,1,10,4,18,3.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20150177,M,20190084,P,0.47712125471966244
14,1,6,8,22,600.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20190189,U,20110347,M,2.7781512503836434
14,1,7,7,21,8.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20190189,U,20170056,U,0.9030899869919435
14,1,5,9,23,7.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20190189,U,20210141,P,0.8450980400142568
15,0,7,8,23,400.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20170339,P,20100229,F,2.6020599913279625
14,1,7,7,21,80.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20170339,P,20200225,S,1.9030899869919435
14,1,9,5,19,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20170339,P,20170113,U,0.0
14,1,7,7,21,9.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110347,M,20150091,S,0.9542425094393249
14,1,4,10,24,3.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110347,M,20160437,U,0.47712125471966244
13,2,2,11,24,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110347,M,20110360,F,0.3010299956639812
15,0,9,6,21,600.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20160321,U,20170083,P,2.7781512503836434
14,1,8,6,20,4.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160321,U,20200129,D,0.6020599913279624
14,1,10,4,18,3.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160321,U,20111183,M,0.47712125471966244
14,1,6,8,22,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160321,U,20150239,S,0.3010299956639812
14,1,7,7,21,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160321,U,20160261,M,0.0
14,1,10,4,18,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20170083,P,20170070,D,0.0
14,1,6,8,22,200.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20100940,M,20110514,M,2.3010299956639813
14,1,8,6,20,6.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110554,F,20180097,M,0.7781512503836436
14,1,7,7,21,5.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110554,F,20110117,M,0.6989700043360189
14,1,7,7,21,5.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110554,F,20210041,U,0.6989700043360189
14,1,5,9,23,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110554,F,20110950,M,0.3010299956639812
14,1,8,6,20,20.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130187,M,20150265,S,1.3010299956639813
14,1,8,6,20,8.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130187,M,20130016,F,0.9030899869919435
14,1,4,10,24,5.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130187,M,20150316,S,0.6989700043360189
14,1,6,8,22,3.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130187,M,20100369,F,0.47712125471966244
14,1,8,6,20,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130187,M,20160022,H,0.0
14,1,8,6,20,20.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20210157,F,20130212,U,1.3010299956639813
13,2,7,6,19,7.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20210157,F,20110117,M,0.8450980400142568
14,1,7,7,21,4.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20210157,F,20130127,U,0.6020599913279624
15,0,9,6,21,600.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20150001,U,20200142,D,2.7781512503836434
14,1,8,6,20,10.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20150001,U,20140325,M,1.0
13,2,4,9,22,3.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20150001,U,20110365,F,0.47712125471966244
14,1,8,6,20,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20150001,U,20130405,U,0.3010299956639812
14,1,9,5,19,30.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20200142,D,20110826,D,1.4771212547196624
15,0,10,5,20,600.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20130171,D,20110862,D,2.7781512503836434
14,1,10,4,18,30.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130171,D,20100839,U,1.4771212547196624
14,1,11,3,17,8.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130171,D,20100700,T,0.9030899869919435
14,1,8,6,20,5.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130171,D,20110907,M,0.6989700043360189
15,0,12,3,18,300.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20110862,D,20200001,U,2.4771212547196626
14,1,7,7,21,20.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20101431,M,20140351,U,1.3010299956639813
14,1,5,9,23,5.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20101431,M,20100418,U,0.6989700043360189
14,1,6,8,22,5.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20101431,M,20100784,M,0.6989700043360189
14,1,7,7,21,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20101431,M,20140411,U,0.3010299956639812
14,1,4,10,24,300.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20100572,S,20110136,F,2.4771212547196626
14,1,8,6,20,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20100572,S,20101415,F,0.3010299956639812
14,1,10,4,18,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20100572,S,20120288,M,0.3010299956639812
15,0,10,5,20,500.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20110382,M,20160138,M,2.6989700043360187
14,1,6,8,22,4.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160138,M,20100041,M,0.6020599913279624
14,1,10,4,18,4.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160138,M,20110535,F,0.6020599913279624
14,1,7,7,21,3.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160138,M,20120204,U,0.47712125471966244
14,1,11,3,17,3.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160138,M,20110350,D,0.47712125471966244
14,1,6,8,22,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160138,M,20120610,M,0.3010299956639812
14,1,8,6,20,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20160138,M,20100938,U,0.0
14,1,5,9,23,10.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130510,F,20130007,U,1.0
14,1,6,8,22,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130510,F,20140301,U,0.0
14,1,7,7,21,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130510,F,20100595,M,0.0
15,0,9,6,21,500.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20111300,M,20110685,F,2.6989700043360187
13,2,8,5,18,3.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20111300,M,20160309,S,0.47712125471966244
14,1,7,7,21,500.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20110158,S,20180189,M,2.6989700043360187
15,0,9,6,21,400.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20110158,S,20101191,M,2.6020599913279625
15,0,10,5,20,100.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20110685,F,20130372,M,2.0
15,0,11,4,19,80.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110685,F,20200247,U,1.9030899869919435
14,1,7,7,21,3.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110685,F,20111505,D,0.47712125471966244
14,1,10,4,18,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110685,F,20180169,P,0.3010299956639812
14,1,7,7,21,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110685,F,20120079,M,0.0
14,1,4,10,24,500.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20110591,A,20120092,M,2.6989700043360187
13,2,7,6,19,9.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20110660,F,20111496,F,0.9542425094393249
14,1,8,6,20,400.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20111563,M,20101440,F,2.6020599913279625
14,1,6,8,22,70.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20111563,M,20110551,M,1.845098040014257
15,0,7,8,23,400.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20130127,U,20210121,D,2.6020599913279625
14,1,5,9,23,10.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130127,U,20140411,U,1.0
14,1,6,8,22,10.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130127,U,20110642,M,1.0
14,1,8,6,20,6.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130127,U,20120114,S,0.7781512503836436
14,1,5,9,23,3.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130127,U,20170444,U,0.47712125471966244
14,1,9,5,19,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20130127,U,20100784,M,0.0
14,1,8,6,20,200.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20210121,D,20101021,M,2.3010299956639813
14,1,8,6,20,3.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20210121,D,20101227,D,0.47712125471966244
13,2,7,6,19,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20210121,D,20130217,M,0.3010299956639812
14,1,7,7,21,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20210121,D,20130320,S,0.3010299956639812
14,1,8,6,20,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20210121,D,20200051,U,0.0
14,1,7,7,21,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20210107,F,20120490,F,0.3010299956639812
14,1,7,7,21,400.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20140072,M,20210014,J,2.6020599913279625
14,1,8,6,20,70.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20140072,M,20110426,U,1.845098040014257
14,1,8,6,20,40.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20140072,M,20110159,D,1.6020599913279623
15,0,13,2,17,30.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120288,M,20150241,F,1.4771212547196624
14,1,6,8,22,6.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120288,M,20160415,M,0.7781512503836436
14,1,5,9,23,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120288,M,20110233,M,0.0
14,1,7,7,21,7.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120412,D,20150126,U,0.8450980400142568
14,1,8,6,20,4.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120412,D,20100766,U,0.6020599913279624
14,1,7,7,21,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120412,D,20110149,M,0.3010299956639812
14,1,7,7,21,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20120412,D,20110667,U,0.0
15,0,8,7,22,400.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20150221,M,20100503,F,2.6020599913279625
14,1,12,2,16,10.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20100503,F,20120327,F,1.0
14,1,9,5,19,2.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20100503,F,20140236,M,0.3010299956639812
14,1,8,6,20,400.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,100-999,20100498,M,20150388,M,2.6020599913279625
14,1,6,8,22,30.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20100498,M,20140161,S,1.4771212547196624
15,0,11,4,19,50.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20150388,M,20150120,M,1.6989700043360187
14,1,6,8,22,5.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20150388,M,20140422,M,0.6989700043360189
14,1,7,7,21,1.0,0,15,ScreenMatch,Real,Paternidad,15_ScreenMatch_Real_Paternidad_allele,Process_RIPI-15,15:735,0-99,20140010,M,20190168,S,0.0
